,Unnamed: 0,team_id,date,buildUpPlaySpeed,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth,buildUpPlayPositioningClass_Free Form,buildUpPlayPositioningClass_Organised,chanceCreationPositioningClass_Free Form,chanceCreationPositioningClass_Organised,defenceDefenderLineClass_Cover,defenceDefenderLineClass_Offside Trap,buildUpPlayDribbling,cluster,next_date,overall_rating,potential,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,preferred_foot_right,preferred_foot_left,attacking_work_rate_medium,attacking_work_rate_high,attacking_work_rate_low,defensive_work_rate_medium,defensive_work_rate_high,defensive_work_rate_low,height,weight
68,75,9825,2015-09-10,59,30,28,44,46,51,44,52,0,1,1,0,1,0,51.0,7,,80.91711229946523,83.51604278074866,64.17112299465239,55.69786096256684,60.553475935828885,73.45454545454544,54.799465240641716,67.89839572192513,58.5,56.38502673796791,64.69518716577538,72.66042780748663,72.52139037433155,71.74064171122996,71.71390374331551,79.23262032085563,66.56951871657753,66.20588235294116,66.67647058823528,73.06417112299465,69.00802139037432,57.93048128342246,67.27272727272727,57.91978609625668,62.588235294117645,65.85828877005349,61.17914438502674,53.70588235294118,57.44117647058823,54.229946524064175,16.048128342245988,17.422459893048128,15.767379679144385,16.272727272727273,16.486631016042782,68.69875222816398,31.301247771836007,0.5277777777777777,0.40959595959595957,0.10646464646464646,0.3959001782531194,0.483184789067142,0.12457912457912457,182.19783719548425,165.90017825311944
69,76,10252,2010-02-22,70,59,65,70,50,30,70,30,0,1,1,0,1,0,34.5,0,2011-02-22,78.70629370629369,83.17948717948718,64.62470862470865,53.21911421911422,64.82983682983685,67.26806526806527,53.92773892773892,62.87878787878788,51.75757575757575,49.86013986013986,61.75524475524475,68.41025641025641,74.4918414918415,76.4102564102564,63.076923076923066,73.61305361305361,70.79020979020979,67.75291375291376,68.28438228438229,73.73426573426573,74.33799533799535,56.70862470862472,69.27039627039628,63.34265734265733,63.05128205128205,68.06060606060606,56.89277389277389,51.659673659673665,56.20979020979021,55.45454545454546,17.363636363636367,20.543123543123546,35.64801864801864,21.764568764568764,21.006993006993003,79.7668997668998,20.23310023310023,0.5735042735042736,0.20168350168350163,0.2248122248122248,0.6098679098679098,0.33465423465423466,0.10818181818181816,182.92012950012946,173.42191142191143
70,77,10252,2011-02-22,65,50,45,55,50,35,45,65,0,1,0,1,1,0,34.5,8,2012-02-22,76.72979797979798,80.56313131313134,58.017676767676775,55.00252525252526,64.06565656565657,66.04292929292929,53.234848484848484,60.18181818181818,52.1540404040404,47.484848484848484,57.861111111111114,66.9191919191919,72.36363636363636,72.2449494949495,62.87878787878786,72.08585858585859,66.11868686868686,69.41161616161617,70.50757575757576,70.6161616161616,72.8939393939394,56.310606060606055,72.36363636363637,56.588383838383834,55.969696969696976,61.295454545454554,50.41161616161616,52.643939393939405,57.939393939393945,56.14646464646465,17.4040404040404,15.181818181818183,17.015151515151516,16.684343434343432,17.38383838383838,74.84848484848482,25.87012987012987,0.5603254769921437,0.24121212121212124,0.2051627384960718,0.552216610549944,0.2737934904601571,0.19573863636363634,182.20095622895622,172.86804152637487
71,78,10252,2012-02-22,67,58,44,60,56,43,50,52,0,1,0,1,1,0,34.5,8,2013-09-20,72.51239669421487,77.98842975206612,53.86611570247933,52.29256198347108,58.78512396694215,64.13553719008266,49.40165289256198,57.985123966942155,50.965289256198346,46.20495867768595,57.033057851239676,64.81322314049585,70.89256198347107,70.5404958677686,63.684297520661154,68.80661157024792,62.22479338842975,65.97520661157024,67.78512396694214,72.73553719008264,71.20330578512396,53.72066115702479,67.95867768595042,53.528925619834716,53.8,56.8909090909091,53.699173553719,49.88760330578512,52.97024793388428,50.750413223140484,16.988429752066114,14.479338842975206,15.960330578512398,15.659504132231405,15.573553719008263,62.04958677685949,37.950413223140494,0.661487603305785,0.24165289256198347,0.13659673659673657,0.5484297520661157,0.37603305785123975,0.1432601880877743,181.11995959595964,168.78512396694208
72,79,10252,2013-09-20,63,59,52,55,34,39,41,54,0,1,0,1,1,0,34.5,0,2014-09-19,73.4760765550239,77.58851674641147,54.7177033492823,53.88038277511962,59.404306220095684,64.92344497607657,54.36363636363637,60.894736842105274,57.346889952153106,50.68899521531101,58.32057416267942,65.99043062200958,70.29665071770337,70.9425837320574,65.44976076555024,71.811004784689,59.93062200956937,68.5263157894737,64.00478468899522,73.92583732057416,72.49282296650718,58.20095693779904,71.4019138755981,56.44497607655503,55.23444976076555,57.066985645933016,60.77990430622008,53.22966507177033,56.514354066985646,53.677033492822964,16.880382775119617,14.91866028708134,16.377990430622017,16.342105263157897,15.095693779904305,58.54066985645933,41.45933014354066,0.6889952153110047,0.24233766233766235,0.10426136363636362,0.5911483253588518,0.3736842105263158,0.10279720279720277,182.58224880382778,169.04997341839447
73,80,10252,2014-09-19,66,72,63,48,56,39,42,52,0,1,0,1,1,0,34.5,0,2015-09-10,74.32775119617224,77.22966507177036,57.433014354067,53.64114832535885,59.55502392344496,66.70813397129187,54.56459330143541,63.86842105263158,57.595693779904316,51.722488038277504,60.739234449760765,67.35406698564593,71.39712918660287,72.9665071770335,67.0980861244019,70.38038277511961,64.39952153110049,68.27511961722489,66.65789473684208,72.7153110047847,72.75598086124401,59.70095693779905,70.0717703349282,57.18181818181819,57.55023923444976,59.69138755980862,59.77751196172249,52.901913875598076,56.99043062200957,54.02392344497608,16.935406698564588,14.653110047846889,16.16985645933014,16.47368421052632,15.088516746411484,58.82775119617224,41.17224880382774,0.7679425837320575,0.2066985645933014,0.12045454545454545,0.7521531100478468,0.19354066985645932,0.10861244019138755,181.41690058479534,166.68819776714517
74,81,10252,2015-09-10,63,54,60,48,38,35,44,54,0,1,0,1,1,0,34.5,0,,74.66577540106951,77.10695187165776,59.286096256684495,52.617647058823536,60.95187165775401,66.9090909090909,50.99732620320855,63.24331550802138,54.98930481283422,52.35294117647058,63.029411764705884,68.01604278074866,69.70855614973262,68.95989304812834,67.27272727272728,71.07219251336898,65.14705882352942,66.48128342245988,70.48930481283422,72.3342245989305,73.59090909090908,55.574866310160424,68.51069518716578,58.606951871657756,57.23262032085561,61.29946524064172,58.213903743315505,55.9946524064171,59.532085561497325,57.208556149732615,16.106951871657753,15.494652406417114,16.625668449197864,18.072192513368982,15.901069518716577,62.4331550802139,37.56684491978609,0.7093582887700535,0.29064171122994653,,0.7585561497326202,0.19118457300275482,0.09999999999999999,181.21986928104573,169.21241830065358
75,82,8524,2010-02-22,35,40,35,30,55,30,30,55,0,1,0,1,0,1,45.0,2,2011-02-22,73.0979020979021,79.11188811188812,60.6083916083916,54.95804195804196,61.11188811188811,64.84615384615384,54.91118881118882,61.67832167832167,52.107692307692304,54.67832167832168,63.35664335664337,66.25874125874127,72.01398601398601,72.0979020979021,68.74195804195804,73.2937062937063,68.45594405594406,68.98601398601399,67.03496503496503,72.61538461538461,71.55244755244755,60.43356643356643,71.74825174825175,69.11188811188812,70.23776223776224,62.448251748251764,70.2867132867133,52.30769230769231,59.14685314685315,57.315384615384616,14.622377622377623,26.006993006993014,63.35664335664337,26.342657342657347,26.4965034965035,70.41958041958043,29.580419580419576,0.6705627705627706,0.25577755577755573,0.13679653679653678,0.46179376179376164,0.41253191253191257,0.13614718614718616,181.47480963480965,170.5843045843046
76,83,8524,2011-02-22,65,50,50,65,55,45,55,65,0,1,0,1,1,0,45.0,8,2012-02-22,72.79545454545455,76.37121212121212,58.92424242424243,41.75,58.21590909090909,65.43939393939394,52.799242424242415,55.541666666666664,50.77651515151515,49.60984848484849,60.39772727272727,63.125,68.41287878787878,69.48106060606061,66.60227272727272,69.99242424242424,65.04166666666667,66.96969696969695,70.36363636363636,67.73863636363636,67.13257575757575,58.15151515151515,66.5,55.321969696969695,50.10227272727273,59.496212121212125,55.303030303030305,54.09090909090909,58.75757575757575,57.034090909090914,16.674242424242426,15.465909090909088,14.715909090909092,14.935606060606062,16.950757575757574,75.26515151515152,24.734848484848484,0.6083333333333333,0.24924242424242424,0.14242424242424243,0.6117424242424242,0.2863636363636364,0.12227272727272727,181.76714646464646,169.17718855218854
77,84,8524,2012-02-22,40,50,53,47,50,55,42,50,0,1,0,1,1,0,45.0,7,2013-09-20,74.35314685314685,77.80944055944056,58.86188811188811,43.77972027972028,58.657342657342646,66.06993006993008,53.555944055944046,57.82867132867133,53.56468531468533,53.433566433566426,60.993006993007,65.4125874125874,68.17307692307692,66.60664335664336,66.03146853146853,70.38811188811188,66.08566433566433,68.55244755244755,67.61013986013987,68.45454545454544,68.05769230769229,58.47902097902099,71.60314685314685,58.4423076923077,54.64860139860139,58.77097902097902,58.58391608391609,53.08216783216785,60.61363636363637,58.870629370629366,16.84265734265734,16.082167832167833,14.972027972027972,15.82867132867133,16.475524475524477,80.10489510489512,19.895104895104893,0.5879370629370629,0.2720142602495544,0.14812834224598928,0.5800699300699301,0.31416083916083914,0.14864864864864863,182.28003108003105,169.5198135198135
78,85,8524,2013-09-20,64,36,38,49,51,54,53,49,0,1,1,0,1,0,45.0,3,2014-09-19,73.74201474201473,77.21867321867322,59.61179361179361,46.42751842751843,59.93120393120393,66.41523341523342,50.82063882063882,57.857493857493864,58.02948402948404,57.23587223587224,60.46683046683046,64.92874692874693,64.83046683046683,63.08353808353811,64.71990171990173,70.78869778869779,67.43488943488943,68.14742014742014,68.8034398034398,64.12285012285012,67.30466830466828,57.103194103194106,69.7100737100737,58.68058968058969,56.189189189189186,56.98034398034399,57.84275184275184,54.289926289926285,60.643734643734646,58.52088452088453,17.076167076167078,16.174447174447174,14.744471744471744,16.22113022113022,16.56019656019656,79.58230958230959,20.417690417690416,0.5545454545454546,0.29772727272727273,0.16467532467532464,0.5560196560196561,0.39287469287469284,0.09952153110047847,182.04290253890255,169.93928473928474
79,86,8524,2014-09-19,64,37,38,49,51,36,66,49,0,1,0,1,1,0,45.0,3,2015-09-10,71.93779904306223,74.8516746411483,59.78708133971292,44.858851674641144,58.70813397129184,65.69377990430623,53.557416267942585,59.212918660287094,56.44258373205741,52.03588516746411,59.42583732057417,63.98325358851674,66.39952153110048,67.03827751196172,67.38995215311006,69.75598086124404,69.80622009569377,64.6913875598086,68.04066985645935,66.33014354066987,65.33492822966508,56.36363636363635,67.83253588516747,55.50239234449761,55.85167464114834,54.311004784689,55.67224880382775,52.433014354066984,56.588516746411486,56.0598086124402,14.935406698564595,13.856459330143542,13.346889952153111,12.69138755980861,13.741626794258371,84.64114832535886,16.21212121212121,0.5315789473684209,0.37511961722488035,0.13636363636363635,0.5332535885167464,0.40861244019138754,0.10519480519480519,181.25323870281764,167.59715576820835
80,87,8524,2015-09-10,64,37,38,49,51,36,63,49,0,1,0,1,1,0,45.0,3,,73.19444444444446,75.27525252525251,56.27525252525253,43.31818181818181,58.56313131313132,64.5808080808081,50.813131313131315,58.77777777777778,55.09090909090909,52.977272727272734,59.85858585858586,64.03535353535352,66.5530303030303,65.43686868686868,66.78787878787881,70.20959595959596,66.43434343434343,65.91666666666667,69.44949494949493,67.49747474747475,68.33333333333331,57.43939393939393,67.21717171717172,56.08080808080809,53.073232323232325,53.313131313131315,54.72222222222223,51.58080808080808,56.34848484848485,55.13131313131313,16.888888888888893,15.3510101010101,15.977272727272728,15.863636363636365,15.47979797979798,84.14141414141415,17.300275482093667,0.625,0.26338383838383833,0.1339393939393939,0.6348484848484849,0.3194805194805195,0.1033492822966507,183.41444051627386,173.27758136924803
81,88,8315,2010-02-22,60,45,35,70,55,30,70,35,0,1,0,1,1,0,43.5,8,2011-02-22,75.35534835534835,79.06475006475006,58.775187775187774,52.764827764827764,63.53224553224554,66.11758611758611,53.86739186739187,59.437710437710415,56.48925148925149,48.74333074333075,61.21756021756022,65.68505568505567,71.83398083398083,72.71509971509974,64.6967106967107,74.55426055426055,69.84097384097383,63.53820253820253,73.16679616679617,74.80160580160582,76.41155141155141,53.06216006216006,73.55581455581456,65.18881118881119,64.95337995337994,67.33074333074333,57.04584304584305,54.25900025900026,55.207459207459195,54.76586376586376,15.55995855995856,20.7011137011137,34.33877233877234,20.029785029785028,20.726754726754727,79.21328671328672,20.786713286713287,0.5779137529137529,0.34801864801864807,0.10698653198653198,0.7056526806526805,0.19377990430622005,0.10553613053613052,182.80039886039887,168.4016122766123
82,89,8315,2011-02-22,70,69,55,72,57,48,67,55,0,1,0,1,1,0,43.5,5,2012-02-22,76.41769041769042,79.7936117936118,59.063882063882055,54.663390663390665,59.00982800982801,67.74447174447175,53.06142506142506,60.997542997543,58.980343980343974,50.74447174447175,60.64127764127765,67.64373464373465,70.58968058968061,72.00000000000001,66.3022113022113,75.77641277641278,65.22113022113021,63.79852579852581,69.2948402948403,72.73218673218675,74.62407862407863,54.57985257985258,73.29975429975427,59.02457002457002,62.570024570024565,67.22358722358722,53.673218673218685,50.37592137592137,53.38574938574938,52.65110565110566,16.12285012285012,15.565110565110563,15.51105651105651,16.135135135135137,16.11793611793612,82.014742014742,18.48484848484848,0.5336609336609338,0.384029484029484,0.12689393939393936,0.725061425061425,0.18779220779220776,0.10909090909090909,183.25722085722083,168.55118755118755
83,90,8315,2012-02-22,42,59,36,78,59,37,60,68,0,1,0,1,1,0,43.5,4,2013-09-20,75.85486443381181,78.97767145135566,58.488038277511976,53.475279106858046,57.31578947368421,67.87719298245614,48.71132376395534,61.207336523126,60.98245614035088,53.35725677830941,61.408293460925044,68.53269537480064,68.93620414673047,70.4274322169059,66.64593301435406,75.87240829346094,63.701754385964904,60.813397129186605,69.83891547049443,72.33492822966507,72.2902711323764,53.1578947368421,70.55821371610845,58.70653907496013,61.97448165869219,65.61244019138756,52.71451355661882,50.34290271132377,55.365231259968105,54.12599681020733,15.808612440191387,15.331738437001597,15.293460925039875,16.185007974481657,15.505582137161083,82.69005847953215,17.309941520467834,0.4659755449229134,0.47182349813928753,0.10743801652892562,0.8154704944178629,0.16625874125874127,0.0985645933014354,182.8502923976608,167.67836257309943
84,91,8315,2013-09-20,46,38,52,73,37,37,60,68,0,1,1,0,1,0,43.5,4,2014-09-19,76.07616707616708,79.13022113022113,58.74692874692876,55.26289926289927,58.31695331695331,69.80835380835381,50.24324324324324,63.97297297297296,62.083538083538095,54.528255528255535,65.99754299754301,69.95577395577396,68.33169533169534,69.49140049140048,66.38083538083538,76.71990171990173,65.4201474201474,62.189189189189186,71.20393120393122,71.63390663390662,71.2137592137592,55.46928746928747,68.83046683046682,62.57002457002456,61.488943488943484,65.22850122850123,51.825552825552826,52.8034398034398,59.54545454545454,56.36363636363637,16.336609336609335,15.356265356265357,14.557739557739557,15.363636363636362,14.577395577395578,82.25771225771227,17.74228774228774,0.38894348894348896,0.6036855036855036,0.0909090909090909,0.8327054327054326,0.1785984848484848,0.09494949494949492,182.11099645099648,168.28910728910728
85,92,8315,2014-09-19,46,38,52,68,37,37,60,65,0,1,0,1,1,0,43.5,4,2015-09-10,77.0982800982801,80.1031941031941,57.597051597051596,56.08845208845208,63.41769041769041,69.96068796068796,52.03931203931204,61.71990171990171,58.899262899262894,54.186732186732186,64.93611793611794,69.74692874692873,69.98525798525799,71.46191646191646,68.1203931203931,76.12039312039313,67.19656019656018,65.73464373464374,75.22113022113021,73.4914004914005,74.4864864864865,55.579852579852584,69.98771498771498,61.09582309582309,61.11793611793612,61.85012285012284,51.79606879606879,55.5945945945946,62.32923832923835,58.72235872235873,16.196560196560196,15.127764127764129,14.955773955773957,16.036855036855034,15.45700245700246,81.26126126126128,18.738738738738732,0.49221949221949207,0.44728364728364717,0.09732103645147122,0.905159705159705,0.12885375494071144,0.0909090909090909,181.98410046410046,169.84821184821186
86,93,8315,2015-09-10,46,39,50,60,36,49,57,50,0,1,1,0,1,0,43.5,7,,78.479797979798,80.3939393939394,61.26262626262626,54.967171717171716,64.99747474747475,71.73737373737373,53.406565656565654,64.13131313131314,59.378787878787875,54.48989898989899,66.52272727272728,70.35858585858585,66.75252525252523,68.72222222222221,62.631313131313114,77.97222222222223,63.5959595959596,66.84595959595961,73.06313131313131,72.29292929292929,75.7828282828283,57.707070707070706,72.22222222222223,60.89141414141414,60.95959595959596,63.18686868686868,53.29040404040404,54.47222222222222,62.893939393939405,59.82828282828282,17.191919191919187,16.361111111111114,16.42171717171717,17.184343434343432,16.931818181818187,83.98989898989899,16.467532467532465,0.48383838383838385,0.44469696969696965,0.09528619528619527,0.8335858585858584,0.181524926686217,0.0909090909090909,182.28063411896744,171.03002244668912
87,94,9906,2010-02-22,64,30,65,50,70,70,34,55,1,0,1,0,0,1,51.0,6,2011-02-22,78.08578088578089,83.41888111888112,61.99557109557109,52.45151515151515,62.20582750582751,68.88717948717948,50.78368298368299,64.5076923076923,59.62097902097903,59.35664335664337,63.22890442890443,70.61212121212121,75.69347319347321,76.38368298368297,69.8032634032634,76.24452214452214,72.66153846153846,66.85710955710955,72.64102564102564,70.55291375291375,70.52400932400933,57.5895104895105,63.548484848484854,60.28135198135198,62.72470862470862,71.29300699300698,64.76200466200468,50.42680652680653,51.82797202797203,49.97179487179488,15.08205128205128,21.296503496503497,35.64149184149184,19.920512820512823,20.88298368298369,72.49601275917064,27.50398724082935,0.7527644869750132,0.19979203802733211,0.0963711185933408,0.824375332270069,0.10830527497194165,0.14997341839447098,181.3159362859363,165.97309634809633
88,95,9906,2011-02-22,57,54,58,69,79,58,48,54,0,1,0,1,1,0,51.0,6,2012-02-22,78.61670761670761,82.8845208845209,61.65601965601964,54.89434889434889,64.62407862407862,71.31449631449631,54.6068796068796,67.12285012285012,62.437346437346434,58.729729729729726,66.39066339066339,72.4963144963145,72.94348894348896,73.99262899262898,71.96560196560198,76.997542997543,69.52334152334153,68.93857493857492,71.70270270270271,73.11056511056509,71.8943488943489,59.21375921375922,66.23341523341524,55.42260442260442,60.52088452088453,70.0933660933661,61.87714987714987,50.660933660933665,55.80589680589681,53.481572481572485,15.550368550368551,17.538083538083537,15.287469287469287,15.189189189189193,17.04668304668305,73.68550368550368,26.314496314496314,0.6886977886977885,0.2631449631449632,0.09898989898989898,0.8560196560196559,0.10909090909090906,0.12215909090909091,182.99302757302755,168.1124761124761
89,96,9906,2012-02-22,47,51,67,63,54,52,37,55,0,1,0,1,1,0,51.0,4,2013-09-20,79.46889952153109,83.00159489633175,61.32695374800637,57.31100478468899,64.33333333333333,70.12759170653908,56.15629984051037,66.90111642743221,63.572567783094094,58.730462519936204,65.62679425837321,73.10207336523126,70.84051036682615,72.37480063795854,70.64114832535886,78.70334928229664,65.05103668261563,71.11802232854865,71.00159489633174,73.03030303030303,73.72408293460924,59.32216905901116,70.0909090909091,58.6347687400319,63.18181818181819,67.20414673046251,63.408293460925044,50.63636363636364,60.092503987240825,56.74960127591706,15.550239234449759,18.019138755980865,15.33652312599681,15.976076555023923,16.934609250398722,76.7464114832536,23.253588516746408,0.6574162679425838,0.33035714285714285,0.09338842975206613,0.8314194577352473,0.14434137291280147,0.09755244755244755,183.27024986709196,168.12989544568492
90,97,9906,2013-09-20,47,51,70,65,54,52,37,55,0,1,0,1,1,0,51.0,4,2014-09-19,80.990171990172,83.0884520884521,65.58476658476657,59.69287469287469,65.77886977886979,72.30958230958231,57.35626535626536,69.48648648648647,65.39803439803441,60.685503685503704,68.12285012285014,74.04668304668306,70.40294840294841,72.84275184275184,70.01965601965604,80.46191646191646,64.32923832923834,72.54791154791154,69.58722358722359,73.29975429975428,73.69287469287468,62.488943488943484,71.78132678132677,63.2972972972973,66.13759213759215,68.62899262899262,64.03931203931202,57.37837837837838,62.471744471744486,61.282555282555286,16.41031941031941,17.466830466830473,16.02948402948403,16.646191646191646,17.805896805896804,80.82446082446084,19.70819304152637,0.644062244062244,0.35593775593775595,,0.8741468741468742,0.1338699494949495,0.09318181818181817,183.1545945945946,167.84275184275182
91,98,9906,2014-09-19,47,51,67,67,54,52,37,55,0,1,0,1,1,0,51.0,4,2015-09-10,80.36855036855036,82.28009828009826,65.3194103194103,57.712530712530715,66.26044226044225,72.3980343980344,55.2948402948403,66.96560196560196,65.52334152334153,57.518427518427515,68.57248157248156,72.57002457002457,70.68796068796068,72.04422604422605,71.25061425061425,78.59705159705162,63.23587223587226,70.7985257985258,73.5061425061425,74.73464373464374,73.61670761670763,61.14742014742015,73.78624078624077,64.89926289926292,63.540540540540555,64.83538083538083,60.31695331695331,58.054054054054056,63.60933660933661,60.99017199017199,15.862407862407862,16.199017199017202,16.115479115479115,16.23832923832924,18.216216216216218,87.56756756756756,14.838709677419354,0.616953316953317,0.38058968058968057,0.0909090909090909,0.6614250614250613,0.3336609336609337,0.0909090909090909,182.29267267267264,166.50204750204747
92,99,9906,2015-09-10,57,50,61,62,49,49,42,52,0,1,0,1,1,0,51.0,4,,80.42171717171718,83.9141414141414,63.361111111111114,57.234848484848484,63.01515151515153,72.0580808080808,52.0050505050505,65.86616161616162,63.98989898989901,57.560606060606055,67.3510101010101,71.79040404040406,71.13888888888889,74.39393939393939,73.25000000000001,78.55555555555556,64.79040404040404,68.23232323232322,71.87878787878789,74.14646464646464,71.33838383838383,59.00252525252526,70.3560606060606,60.16919191919192,61.14393939393939,66.19949494949496,56.39646464646465,54.66414141414141,59.06313131313131,56.49747474747475,16.409090909090903,17.9520202020202,15.68181818181818,16.626262626262626,17.429292929292924,77.55050505050507,22.449494949494948,0.5954545454545453,0.3967171717171717,0.09393939393939393,0.6616161616161615,0.266919191919192,0.1118577075098814,181.5259034792368,164.92536475869807
93,100,8406,2010-02-22,45,45,35,70,70,45,55,45,0,1,0,1,1,0,44.5,4,2011-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,101,8406,2011-02-22,68,40,52,64,72,59,49,42,0,1,0,1,1,0,44.5,6,2012-02-22,68.38016528925621,72.49586776859503,55.96694214876033,44.47520661157024,60.00826446280992,62.69421487603306,44.57851239669421,55.76446280991734,49.13223140495868,45.98347107438016,54.42561983471075,62.099173553719,66.04545454545455,65.07438016528927,62.14049586776859,66.91735537190083,62.08677685950411,62.04545454545455,68.47520661157024,69.68181818181817,68.33884297520662,47.785123966942145,61.6404958677686,52.26859504132232,46.913223140495866,58.87190082644627,48.96694214876034,47.78925619834711,51.44214876033057,49.38429752066116,15.309917355371903,14.367768595041325,16.0,14.669421487603303,15.698347107438018,76.28099173553719,23.719008264462808,0.8524793388429752,0.19090909090909092,,0.724793388429752,0.26280991735537185,0.0909090909090909,183.52957759412303,175.8374655647383
95,102,8406,2012-02-22,55,55,49,57,55,47,58,56,0,1,0,1,1,0,44.5,8,2013-09-20,70.51158645276293,73.66488413547236,58.347593582887704,47.20142602495544,59.73083778966132,63.8716577540107,47.66310160427807,58.983957219251344,50.97860962566846,48.998217468805706,56.536541889483075,64.13903743315508,66.14260249554367,66.80392156862744,64.77361853832443,69.16042780748664,63.31016042780748,63.0409982174688,69.13190730837789,71.10160427807487,69.75222816399285,49.761140819964346,63.363636363636374,51.98395721925133,50.37967914438503,58.37433155080214,54.046345811051694,48.18360071301248,52.176470588235304,49.61497326203209,14.80035650623886,15.14260249554367,15.358288770053473,15.274509803921566,16.028520499108733,71.44448688566335,28.55551311433664,0.8457282913165267,0.17881493506493504,,0.8303539597657245,0.1752904989747095,0.09954545454545453,183.74276490394135,175.48484848484856
96,103,8406,2013-09-20,40,55,49,72,53,33,43,52,0,1,0,1,1,0,44.5,4,2014-09-19,72.39204545454545,74.59375,61.94318181818182,49.84375,62.83522727272727,66.36931818181819,49.82670454545455,61.4375,53.89488636363636,49.80965909090909,59.42045454545455,66.96306818181819,68.99147727272727,69.01420454545455,65.0909090909091,71.60227272727272,63.30681818181818,64.60511363636363,69.73579545454545,72.36931818181819,72.41477272727272,52.08238636363637,66.54829545454547,54.29829545454545,54.13636363636363,58.65340909090909,55.36363636363636,51.84375,55.73863636363636,52.28693181818181,14.852272727272727,15.346590909090908,15.178977272727273,15.40625,16.019886363636363,69.85524891774892,30.144751082251084,0.8568362193362193,0.14283652855081425,0.09696969696969697,0.8586016414141415,0.14636363636363636,0.0961840628507295,183.99205176767674,175.40151515151516
97,104,8406,2014-09-19,62,69,41,63,56,47,55,52,0,1,0,1,1,0,44.5,8,2015-09-10,73.17914438502673,75.43582887700533,60.967914438502675,53.99197860962567,64.52139037433155,67.88235294117646,50.668449197860966,64.05347593582887,57.288770053475936,49.56417112299465,60.326203208556144,68.39839572192514,68.70320855614973,69.1149732620321,67.1096256684492,71.5668449197861,65.36898395721926,66.31818181818183,72.78342245989306,71.6149732620321,72.54812834224599,55.639037433155075,66.18449197860961,54.27005347593583,56.94652406417112,59.53208556149733,56.27005347593583,50.03743315508022,55.967914438502675,51.799465240641716,14.815508021390373,15.310160427807489,15.171122994652407,15.475935828877004,15.574866310160427,73.31550802139037,26.684491978609625,0.7227272727272727,0.24064171122994651,0.0958041958041958,0.8288770053475936,0.13721590909090908,0.10979020979020977,183.28522281639925,175.87284610814024
98,105,8406,2015-09-10,59,55,49,62,55,34,50,59,0,1,0,1,1,0,44.5,8,,74.28739002932552,76.13196480938417,57.381231671554254,54.10263929618769,63.05865102639295,68.14956011730203,51.95014662756598,63.88856304985337,57.10263929618769,50.733137829912025,62.3049853372434,67.09090909090908,69.23460410557183,70.80938416422288,68.17888563049853,72.6598240469208,64.93255131964808,67.5982404692082,74.52785923753666,71.27565982404691,72.22287390029324,57.87096774193547,65.6950146627566,56.36950146627566,54.81524926686216,59.96774193548387,56.645161290322584,49.645161290322584,57.57771260997066,51.706744868035194,16.035190615835777,16.431085043988272,16.703812316715542,16.56304985337244,16.90615835777126,80.9384164222874,19.061583577712607,0.7425219941348973,0.18651026392961872,0.09565217391304347,0.7730205278592374,0.14675324675324672,0.11258741258741257,183.14070381231673,173.67448680351907
99,106,8583,2010-02-22,30,70,35,65,35,30,55,30,0,1,0,1,1,0,55.0,7,2011-02-22,70.85191387559807,77.16985645933015,55.68923444976076,50.117703349282294,62.72846889952154,61.69449760765551,47.51578947368421,55.132057416267955,50.3011961722488,43.2318181818182,57.4078947368421,61.02894736842105,70.78468899521532,70.79282296650717,64.74449760765552,65.17583732057416,66.78468899521533,58.62248803827752,70.25813397129188,68.37320574162678,70.69377990430624,54.017464114832535,64.0665071770335,60.75023923444976,61.968181818181826,62.59736842105263,56.90478468899522,50.09401913875598,51.63133971291867,48.86076555023923,14.501674641148327,21.854066985645932,36.10933014354067,20.903588516746414,20.99401913875598,65.79744816586918,34.20255183413078,0.6751461988304093,0.17408293460925037,0.15077086656034022,0.7597554492291333,0.09469696969696968,0.19046015712682376,181.88955528973952,170.0148059542796
100,107,8583,2011-02-22,35,65,35,65,50,35,45,65,0,1,0,1,1,0,55.0,4,2012-02-22,71.82063882063882,76.64373464373465,58.2997542997543,50.47174447174448,62.20147420147419,63.8968058968059,47.32923832923833,54.864864864864856,51.75675675675675,45.62899262899262,59.1056511056511,63.88452088452089,70.40786240786241,71.1105651105651,66.42751842751844,67.0884520884521,64.28009828009827,58.95577395577396,69.84766584766584,65.87714987714988,71.1105651105651,53.99999999999999,63.66584766584767,55.71990171990171,55.60442260442261,60.57985257985257,53.238329238329236,50.93857493857493,52.454545454545446,49.44226044226044,16.744471744471742,16.326781326781326,14.953316953316955,14.855036855036857,15.012285012285014,69.85257985257985,30.14742014742015,0.8378378378378378,0.14965034965034965,0.09586776859504131,0.8614250614250615,0.09545454545454546,0.1371212121212121,182.27187005187008,168.85749385749386
